station_id,date_time,parameter,value,unit,depth,depth_unit
NERRS_pdbbpwq,2021-10-30 13:45:00-07:00,salinity,29.1,PSU,-11,ft
NERRS_tjroswq,2021-10-24 01:45:00-07:00,water_temperature,66.38,°F,4,ft
NERRS_sfbgcwq,2021-10-29 10:15:00-07:00,water_temperature,80.06,°F,-24,ft
NERRS_sfbccwq,2021-09-29 03:45:00-07:00,pH,27.8,,-24,ft
PMELCO2_alawai,2015-04-16 02:17:00-07:00,co2,402.9,ppm,-3,ft
PMELCO2_kilonalu,2015-05-20 14:17:00-07:00,co2,395.0,ppm,-3,ft
NDBC_46041,2021-10-27 21:00:00-07:00,air_temperature,51.26,°F,13,ft
PMELCO2_alawai,2013-09-19 02:17:00-07:00,water_temperature,80.726,°F,-3,ft
NERRS_pdbbpwq,2021-10-08 20:30:00-07:00,salinity,29.6,PSU,-10,ft
NERRS_pdbbywq,2021-10-03 12:00:00-07:00,pH,7.6,,-7,ft
NDBC_46041,2021-10-18 22:30:00-07:00,water_temperature,53.24,°F,-2,ft
PMELCO2_cce1,2018-11-29 07:17:00-08:00,salinity,33.33,PSU,-3,ft
PMELCO2_kilonalu,2012-10-26 08:17:00-07:00,co2,436.4,ppm,-3,ft
PMELCO2_cce1,2009-06-17 08:17:00-07:00,co2,411.7,ppm,-3,ft
NERRS_elkapwq,2021-10-09 23:30:00-07:00,water_temperature,59.72,°F,5,ft
PMELCO2_alawai,2011-06-17 20:17:00-07:00,co2,386.1,ppm,-3,ft
PMELCO2_whots,2014-03-15 17:17:00-07:00,salinity,35.27,PSU,-3,ft
CARLSBD_Aquafarm1,2019-09-08 05:00:25-07:00,water_pressure,4.601,dbar,-15,ft
PMELCO2_kilonalu,2008-12-09 13:16:00-08:00,salinity,35.06,PSU,-3,ft
PMELCO2_kaneohe,2018-04-30 11:17:00-07:00,co2,408.3,ppm,-3,ft
PMELCO2_whots,2015-10-29 11:17:00-07:00,water_temperature,79.016,°F,-3,ft
NERRS_elksmwq,2021-09-06 08:30:00-07:00,pH,7.8,,3,ft
NERRS_pdbbpwq,2021-10-17 00:15:00-07:00,pH,7.7,,-8,ft
PMELCO2_crimp,2018-07-26 23:17:00-07:00,water_temperature,80.348,°F,-3,ft
NERRS_elkvmwq,2021-10-16 07:15:00-07:00,water_temperature,55.04,°F,4,ft
PMELCO2_cce1,2020-01-17 07:17:00-08:00,co2,380.5,ppm,-3,ft
PMELCO2_crimp,2017-05-20 23:17:00-07:00,co2,385.9,ppm,-3,ft
NERRS_elkvmwq,2021-10-16 08:30:00-07:00,salinity,32.7,PSU,5,ft
PMELCO2_kaneohe,2014-07-02 17:17:00-07:00,salinity,34.95,PSU,-3,ft
PMELCO2_cce1,2012-04-24 02:17:01-07:00,co2,385.2,ppm,-3,ft
NERRS_pdbbpwq,2021-09-28 13:45:00-07:00,water_temperature,55.22,°F,-11,ft
PMELCO2_cce2,2020-04-08 17:17:00-07:00,co2,293.8,ppm,-3,ft
PMELCO2_kaneohe,2019-09-17 02:17:00-07:00,co2,423.5,ppm,-3,ft
PMELCO2_whots,2015-03-04 01:17:00-08:00,salinity,35.14,PSU,-3,ft
PMELCO2_cce2,2012-06-14 14:17:00-07:00,pH,8.118,,-3,ft
PMELCO2_kilonalu,2008-11-05 07:16:00-08:00,salinity,35.04,PSU,-3,ft
PMELCO2_cce2,2014-12-06 07:17:00-08:00,pH,8.011,,-3,ft
PMELCO2_alawai,2012-05-16 14:17:00-07:00,co2,418.0,ppm,-3,ft
NERRS_sfbccwq,2021-10-06 17:45:00-07:00,water_temperature,-146.2,°F,-26,ft
PMELCO2_kaneohe,2021-06-17 20:17:00-07:00,salinity,34.94,PSU,-3,ft
NERRS_elkvmwq,2021-10-17 06:00:00-07:00,oxygen_saturation,63.7,%,2,ft
PMELCO2_cce2,2013-05-12 08:17:00-07:00,water_temperature,55.778,°F,-3,ft
NERRS_sfbccwq,2021-09-25 17:15:00-07:00,salinity,41.4,PSU,-26,ft
NERRS_tjroswq,2021-10-08 09:00:00-07:00,salinity,33.1,PSU,5,ft
PMELCO2_kaneohe,2019-01-29 01:17:00-08:00,water_temperature,75.02,°F,-3,ft
PMELCO2_crimp,2019-04-01 23:17:00-07:00,salinity,34.26,PSU,-3,ft
CARLSBD_Aquafarm1,2019-11-24 22:00:25-08:00,oxygen_concentration,240.6665,µmol/kg,-15,ft
PMELCO2_cce1,2017-01-13 01:17:00-08:00,co2,371.2,ppm,-3,ft
NERRS_sfbsmwq,2021-09-16 15:15:00-07:00,water_temperature,67.28,°F,-8,ft
PMELCO2_crimp,2021-05-28 23:17:00-07:00,water_temperature,80.996,°F,-3,ft
PMELCO2_crimp,2008-10-14 11:16:00-07:00,water_temperature,78.728,°F,-3,ft
NERRS_elkapwq,2021-10-01 02:15:00-07:00,pH,7.8,,5,ft
PMELCO2_kilonalu,2014-10-13 11:17:00-07:00,co2,428.4,ppm,-3,ft
NERRS_elkapwq,2021-09-19 08:45:00-07:00,oxygen_concentration,0.0,mg/L,5,ft
PMELCO2_whots,2016-07-01 02:17:00-07:00,co2,405.7,ppm,-3,ft
PMELCO2_kilonalu,2015-11-14 22:17:00-08:00,co2,390.3,ppm,-3,ft
PMELCO2_whots,2014-01-12 16:17:00-08:00,co2,386.4,ppm,-3,ft
PMELCO2_kaneohe,2014-09-22 05:17:00-07:00,water_temperature,82.94,°F,-3,ft
PMELCO2_whots,2015-10-11 23:17:00-07:00,water_temperature,79.034,°F,-3,ft
PMELCO2_cce1,2020-01-14 01:17:00-08:00,water_temperature,55.976,°F,-3,ft
PMELCO2_alawai,2008-10-15 20:17:00-07:00,co2,395.4,ppm,-3,ft
PMELCO2_cce1,2021-10-09 05:17:00-07:00,co2,394.0,ppm,-3,ft
PMELCO2_whots,2014-09-02 17:17:00-07:00,pH,8.06,,-3,ft
NERRS_sfbgcwq,2021-09-27 19:00:00-07:00,salinity,112.7,PSU,-29,ft
NERRS_pdbbywq,2021-09-11 16:00:00-07:00,water_temperature,59.0,°F,-10,ft
PMELCO2_alawai,2013-06-21 08:17:00-07:00,water_temperature,78.404,°F,-3,ft
PMELCO2_kaneohe,2016-08-27 08:17:00-07:00,salinity,34.73,PSU,-3,ft
PMELCO2_cce2,2021-10-16 14:17:00-07:00,co2,383.0,ppm,-3,ft
NERRS_elkapwq,2021-10-12 05:00:00-07:00,pH,7.6,,5,ft
PMELCO2_whots,2014-06-06 14:17:00-07:00,salinity,35.25,PSU,-3,ft
PMELCO2_crimp,2014-12-06 01:17:00-08:00,salinity,35.28,PSU,-3,ft
NERRS_sfbgcwq,2021-09-22 17:45:00-07:00,oxygen_saturation,103.6,%,-7,ft
PMELCO2_kaneohe,2013-07-15 08:17:00-07:00,salinity,35.27,PSU,-3,ft
PMELCO2_whots,2020-04-02 11:17:00-07:00,co2,371.9,ppm,-3,ft
NERRS_elkapwq,2021-10-22 18:45:00-07:00,oxygen_saturation,91.6,%,5,ft
PMELCO2_crimp,2012-11-15 16:17:00-08:00,water_temperature,77.036,°F,-3,ft
NERRS_pdbbywq,2021-10-30 01:30:00-07:00,oxygen_concentration,7.9,mg/L,-9,ft
PMELCO2_kaneohe,2016-09-07 11:17:00-07:00,salinity,34.66,PSU,-3,ft
PMELCO2_whots,2020-09-03 14:17:00-07:00,co2,412.2,ppm,-3,ft
PMELCO2_whots,2009-10-02 02:17:00-07:00,salinity,35.38,PSU,-3,ft
PMELCO2_cce1,2017-02-25 13:17:00-08:00,pH,8.071,,-3,ft
NERRS_elkapwq,2021-09-10 04:30:00-07:00,salinity,34.8,PSU,5,ft
PMELCO2_kaneohe,2013-03-21 08:17:00-07:00,pH,8.067,,-3,ft
PMELCO2_crimp,2014-06-07 05:17:00-07:00,co2,474.6,ppm,-3,ft
NERRS_elksmwq,2021-09-14 13:00:00-07:00,pH,7.9,,4,ft
PMELCO2_kaneohe,2013-10-07 08:17:00-07:00,co2,417.1,ppm,-3,ft
PMELCO2_crimp,2012-05-22 20:17:00-07:00,salinity,35.18,PSU,-3,ft
NERRS_elkvmwq,2021-10-08 03:30:00-07:00,oxygen_concentration,7.5,mg/L,3,ft
PMELCO2_alawai,2018-07-17 23:17:00-07:00,co2,393.5,ppm,-3,ft
PMELCO2_cce1,2009-10-26 08:17:00-07:00,water_temperature,62.69,°F,-3,ft
NERRS_tjroswq,2021-10-09 14:15:00-07:00,oxygen_saturation,106.0,%,5,ft
PMELCO2_cce1,2017-07-06 14:17:00-07:00,co2,420.8,ppm,-3,ft
PMELCO2_cce1,2018-06-23 14:17:00-07:00,salinity,33.41,PSU,-3,ft
NERRS_pdbbpwq,2021-09-29 03:45:00-07:00,salinity,29.7,PSU,-5,ft
NERRS_soswiwq,2021-11-02 14:45:00-07:00,oxygen_saturation,68.8,%,-4,ft
KC_SEAQYSI,2021-09-18 20:30:00-07:00,pH,7.78,,-33,ft
NERRS_soswiwq,2021-10-29 11:30:00-07:00,pH,7.4,,-5,ft
PMELCO2_cce1,2011-06-26 05:17:00-07:00,water_temperature,59.684,°F,-3,ft
PMELCO2_cce1,2015-01-31 13:17:00-08:00,co2,384.6,ppm,-3,ft
NERRS_elkapwq,2021-10-31 13:30:00-07:00,pH,7.7,,5,ft
CARLSBD_Aquafarm1,2019-09-18 17:00:25-07:00,salinity,33.8114,PSU,-15,ft
KC_SEAQYSI,2021-09-21 09:00:00-07:00,salinity,30.324,PSU,-33,ft
NERRS_sfbccwq,2021-09-26 18:00:00-07:00,oxygen_concentration,107.6,mg/L,-27,ft
NERRS_pdbbywq,2021-09-16 01:30:00-07:00,oxygen_saturation,81.0,%,-11,ft
NERRS_sfbsmwq,2021-09-12 00:30:00-07:00,oxygen_concentration,5.3,mg/L,-5,ft
PMELCO2_whots,2016-03-02 19:17:00-08:00,pH,8.033,,-3,ft
NERRS_elksmwq,2021-10-07 21:30:00-07:00,salinity,31.9,PSU,3,ft
NERRS_elksmwq,2021-10-16 22:30:00-07:00,oxygen_concentration,6.7,mg/L,5,ft
PMELCO2_cce2,2012-03-29 05:17:00-07:00,pH,8.088,,-3,ft
PMELCO2_cce2,2019-08-07 17:17:00-07:00,salinity,33.68,PSU,-3,ft
PMELCO2_kaneohe,2013-03-05 04:16:00-08:00,salinity,35.38,PSU,-3,ft
NERRS_elksmwq,2021-10-23 23:00:00-07:00,oxygen_concentration,7.6,mg/L,3,ft
PMELCO2_cce1,2018-10-07 17:17:00-07:00,co2,372.7,ppm,-3,ft
NERRS_elksmwq,2021-09-17 19:30:00-07:00,water_temperature,62.06,°F,6,ft
KC_SEAQYSI,2021-09-16 22:45:00-07:00,water_temperature,55.8212,°F,-33,ft
NERRS_elkapwq,2021-10-10 16:30:00-07:00,oxygen_saturation,140.5,%,6,ft
PMELCO2_whots,2013-10-30 20:17:00-07:00,water_temperature,79.772,°F,-3,ft
CARLSBD_Aquafarm1,2020-02-12 12:00:24-08:00,salinity,33.4397,PSU,-15,ft
PMELCO2_crimp,2020-10-09 05:17:00-07:00,water_temperature,81.104,°F,-3,ft
PMELCO2_whots,2020-10-10 08:17:00-07:00,water_temperature,82.238,°F,-3,ft
NERRS_elkapwq,2021-09-17 22:15:00-07:00,pH,7.9,,7,ft
PMELCO2_cce1,2019-07-25 05:17:00-07:00,co2,425.8,ppm,-3,ft
NERRS_sfbgcwq,2021-09-20 16:00:00-07:00,water_temperature,69.26,°F,-7,ft
NERRS_sfbsmwq,2021-10-01 06:45:00-07:00,oxygen_saturation,24.4,%,-21,ft
PMELCO2_cce1,2014-02-13 22:17:00-08:00,water_temperature,55.814,°F,-3,ft
PMELCO2_whots,2009-09-24 02:17:00-07:00,water_temperature,80.258,°F,-3,ft
PMELCO2_cce1,2020-02-13 16:17:00-08:00,salinity,33.22,PSU,-3,ft
NERRS_pdbbpwq,2021-09-09 06:30:00-07:00,pH,8.0,,-10,ft
NERRS_elkapwq,2021-09-12 06:15:00-07:00,pH,7.6,,5,ft
NERRS_tjroswq,2021-09-11 06:15:00-07:00,water_temperature,76.28,°F,2,ft
PMELCO2_cce1,2019-04-10 23:17:00-07:00,water_temperature,59.342,°F,-3,ft
NERRS_pdbbywq,2021-11-01 20:00:00-07:00,salinity,27.4,PSU,-9,ft
NERRS_sfbccwq,2021-09-13 08:30:00-07:00,pH,7.8,,-5,ft
PMELCO2_alawai,2020-05-14 23:17:00-07:00,co2,413.6,ppm,-3,ft
NERRS_elksmwq,2021-09-04 11:00:00-07:00,oxygen_concentration,4.1,mg/L,5,ft
NERRS_soswiwq,2021-09-21 00:45:00-07:00,water_temperature,61.88,°F,-7,ft
NERRS_elkvmwq,2021-10-13 08:15:00-07:00,oxygen_saturation,75.9,%,4,ft
NERRS_sfbccwq,2021-09-05 15:15:00-07:00,water_temperature,68.18,°F,-4,ft
PMELCO2_crimp,2020-10-04 20:17:00-07:00,pH,7.977,,-3,ft
NERRS_pdbbywq,2021-09-18 23:30:00-07:00,salinity,30.1,PSU,-10,ft
PMELCO2_cce1,2009-08-16 05:17:00-07:00,co2,376.7,ppm,-3,ft
PMELCO2_cce1,2020-01-23 10:17:00-08:00,co2,378.8,ppm,-3,ft
PMELCO2_cce1,2012-12-03 16:17:00-08:00,co2,396.8,ppm,-3,ft
PMELCO2_alawai,2011-02-03 04:17:00-08:00,water_temperature,75.542,°F,-3,ft
NERRS_sfbsmwq,2021-09-18 01:30:00-07:00,water_temperature,68.36,°F,-10,ft
NERRS_pdbbywq,2021-09-19 02:00:00-07:00,oxygen_concentration,7.3,mg/L,-11,ft
PMELCO2_cce1,2012-11-09 04:17:00-08:00,co2,391.9,ppm,-3,ft
PMELCO2_whots,2014-05-30 11:17:00-07:00,water_temperature,77.27,°F,-3,ft
NERRS_soswiwq,2021-10-29 23:30:00-07:00,salinity,19.8,PSU,-3,ft
KC_SEAQYSI,2021-09-14 17:00:00-07:00,oxygen_concentration,5.54,mg/L,-33,ft
PMELCO2_cce2,2017-11-01 17:17:00-07:00,salinity,33.48,PSU,-3,ft
PMELCO2_crimp,2009-10-30 21:17:00-07:00,co2,551.8,ppm,-3,ft
PMELCO2_crimp,2012-11-19 07:17:00-08:00,co2,570.6,ppm,-3,ft
PMELCO2_alawai,2008-11-29 16:17:00-08:00,co2,409.8,ppm,-3,ft
NERRS_pdbbpwq,2021-10-29 20:30:00-07:00,oxygen_saturation,90.3,%,-9,ft
NDBC_46041,2021-10-21 12:40:00-07:00,air_temperature,57.38,°F,13,ft
PMELCO2_alawai,2018-05-25 02:17:00-07:00,co2,401.4,ppm,-3,ft
PMELCO2_cce1,2017-02-25 22:17:00-08:00,salinity,33.1,PSU,-3,ft
PMELCO2_kaneohe,2014-08-07 05:17:00-07:00,pH,7.991,,-3,ft
NERRS_elkvmwq,2021-10-12 11:15:00-07:00,pH,8.0,,3,ft
NERRS_pdbbpwq,2021-10-20 18:30:00-07:00,pH,7.8,,-10,ft
KC_SEAQYSI,2021-09-18 16:15:00-07:00,oxygen_concentration,5.68,mg/L,-33,ft
NERRS_tjroswq,2021-09-13 10:30:00-07:00,pH,7.3,,4,ft
NERRS_elkapwq,2021-09-25 23:00:00-07:00,pH,7.8,,5,ft
PMELCO2_alawai,2011-08-05 08:17:00-07:00,co2,436.2,ppm,-3,ft
PMELCO2_alawai,2013-05-26 05:17:00-07:00,co2,418.7,ppm,-3,ft
PMELCO2_kaneohe,2011-10-20 14:17:00-07:00,water_temperature,78.584,°F,-3,ft
PMELCO2_crimp,2018-07-24 14:17:00-07:00,water_temperature,80.168,°F,-3,ft
PMELCO2_cce2,2014-05-11 14:17:00-07:00,pH,7.992,,-3,ft
PMELCO2_whots,2019-10-19 23:17:00-07:00,pH,8.048,,-3,ft
NERRS_sfbsmwq,2021-09-10 23:30:00-07:00,water_temperature,71.06,°F,-5,ft
PMELCO2_kilonalu,2017-02-05 22:17:00-08:00,co2,371.7,ppm,-3,ft
NERRS_sfbccwq,2021-09-25 06:45:00-07:00,oxygen_concentration,84.1,mg/L,-21,ft
NERRS_pdbbywq,2021-09-12 01:30:00-07:00,water_temperature,60.62,°F,-7,ft
PMELCO2_alawai,2011-07-10 14:17:00-07:00,salinity,34.69,PSU,-3,ft
PMELCO2_kilonalu,2009-05-26 08:17:00-07:00,salinity,34.86,PSU,-3,ft
NERRS_elkvmwq,2021-10-15 07:30:00-07:00,oxygen_concentration,6.9,mg/L,4,ft
PMELCO2_kaneohe,2012-12-15 19:17:00-08:00,salinity,35.25,PSU,-3,ft
NERRS_tjroswq,2021-10-14 09:45:00-07:00,oxygen_saturation,10.2,%,4,ft
PMELCO2_whots,2007-09-14 08:16:00-07:00,water_temperature,79.862,°F,-3,ft
NERRS_elksmwq,2021-10-19 22:00:00-07:00,oxygen_concentration,7.4,mg/L,5,ft
PMELCO2_crimp,2012-03-11 05:17:00-07:00,water_temperature,73.4,°F,-3,ft
PMELCO2_cce1,2018-03-12 14:17:00-07:00,co2,372.1,ppm,-3,ft
PMELCO2_kaneohe,2013-06-11 02:17:00-07:00,water_temperature,77.918,°F,-3,ft
NERRS_elkvmwq,2021-10-07 20:00:00-07:00,pH,8.0,,1,ft
KC_SEAQYSI,2021-09-05 09:00:00-07:00,oxygen_saturation,69.3,%,-33,ft
PMELCO2_crimp,2015-01-27 22:17:00-08:00,co2,380.5,ppm,-3,ft
NERRS_pdbbywq,2021-09-22 19:45:00-07:00,oxygen_concentration,6.1,mg/L,-12,ft
PMELCO2_whots,2016-01-01 10:17:00-08:00,salinity,35.07,PSU,-3,ft
PMELCO2_cce2,2013-12-07 13:17:00-08:00,water_temperature,57.128,°F,-3,ft
PMELCO2_whots,2008-02-16 22:16:00-08:00,water_temperature,73.706,°F,-3,ft
NERRS_soswiwq,2021-10-04 20:00:00-07:00,pH,7.2,,-3,ft
PMELCO2_cce1,2016-11-27 19:17:00-08:00,water_temperature,60.728,°F,-3,ft
PMELCO2_crimp,2011-01-09 04:17:00-08:00,water_temperature,74.156,°F,-3,ft
NERRS_pdbbywq,2021-10-31 11:30:00-07:00,oxygen_saturation,87.9,%,-10,ft
NERRS_tjroswq,2021-09-27 05:15:00-07:00,salinity,36.3,PSU,4,ft
NERRS_sfbsmwq,2021-09-05 09:45:00-07:00,oxygen_saturation,62.8,%,-4,ft
PMELCO2_cce2,2019-02-06 04:17:00-08:00,water_temperature,57.236,°F,-3,ft
PMELCO2_cce2,2014-10-03 08:17:00-07:00,salinity,33.35,PSU,-3,ft
PMELCO2_whots,2013-09-15 23:17:00-07:00,water_temperature,80.546,°F,-3,ft
PMELCO2_cce2,2021-01-01 04:17:00-08:00,co2,465.8,ppm,-3,ft
PMELCO2_cce2,2011-05-25 02:17:00-07:00,salinity,33.79,PSU,-3,ft
PMELCO2_alawai,2013-11-02 23:17:00-07:00,water_temperature,80.132,°F,-3,ft
PMELCO2_kaneohe,2018-03-26 02:17:00-07:00,co2,387.2,ppm,-3,ft
PMELCO2_cce2,2015-08-07 14:17:00-07:00,pH,8.095,,-3,ft
PMELCO2_alawai,2013-04-30 11:17:00-07:00,co2,458.6,ppm,-3,ft
NERRS_elkapwq,2021-09-17 21:30:00-07:00,water_temperature,64.94,°F,7,ft
NERRS_sfbccwq,2021-10-18 08:30:00-07:00,salinity,35.8,PSU,-25,ft
NERRS_elkvmwq,2021-10-21 11:30:00-07:00,oxygen_concentration,8.2,mg/L,0,ft
KC_SEAQYSI,2021-10-18 07:00:00-07:00,oxygen_saturation,62.3,%,-33,ft
NERRS_sfbsmwq,2021-09-07 09:00:00-07:00,water_temperature,69.44,°F,-5,ft
PMELCO2_cce2,2013-05-08 11:17:00-07:00,co2,307.0,ppm,-3,ft
PMELCO2_crimp,2012-03-18 14:17:00-07:00,water_temperature,73.364,°F,-3,ft
NERRS_tjroswq,2021-09-23 21:00:00-07:00,water_temperature,78.44,°F,3,ft
PMELCO2_crimp,2021-04-01 17:17:00-07:00,salinity,34.84,PSU,-3,ft
PMELCO2_cce2,2013-05-12 11:17:00-07:00,pH,8.112,,-3,ft
PMELCO2_cce2,2016-08-12 08:17:00-07:00,pH,7.892,,-3,ft
KC_SEAQYSI,2021-09-15 03:30:00-07:00,pH,7.78,,-33,ft
NERRS_elkvmwq,2021-09-21 22:15:00-07:00,pH,8.1,,4,ft
PMELCO2_alawai,2020-08-05 05:17:00-07:00,water_temperature,80.798,°F,-3,ft
PMELCO2_cce2,2018-09-20 20:17:00-07:00,co2,396.2,ppm,-3,ft
PMELCO2_cce2,2018-03-24 23:17:00-07:00,co2,364.0,ppm,-3,ft
PMELCO2_whots,2007-12-16 16:16:00-08:00,water_temperature,76.532,°F,-3,ft
PMELCO2_cce2,2012-08-06 17:17:00-07:00,co2,331.3,ppm,-3,ft
KC_SEAQYSI,2021-11-01 20:45:00-07:00,salinity,30.188,PSU,-33,ft
PMELCO2_whots,2011-01-17 07:17:00-08:00,salinity,35.38,PSU,-3,ft
NERRS_sfbsmwq,2021-10-23 14:00:00-07:00,oxygen_saturation,54.8,%,-25,ft
PMELCO2_crimp,2020-04-06 05:17:00-07:00,co2,745.9,ppm,-3,ft
NERRS_elkvmwq,2021-09-25 09:45:00-07:00,oxygen_saturation,74.1,%,3,ft
PMELCO2_alawai,2020-04-09 17:17:00-07:00,salinity,34.62,PSU,-3,ft
NERRS_tjroswq,2021-10-09 07:15:00-07:00,oxygen_concentration,1.3,mg/L,3,ft
PMELCO2_cce2,2020-09-27 14:17:00-07:00,pH,8.01,,-3,ft
PMELCO2_whots,2008-05-23 17:16:00-07:00,co2,389.0,ppm,-3,ft
PMELCO2_whots,2019-11-17 19:17:00-08:00,co2,405.8,ppm,-3,ft
PMELCO2_cce2,2013-02-22 04:17:00-08:00,salinity,33.5,PSU,-3,ft
PMELCO2_cce2,2019-06-16 14:17:00-07:00,co2,341.0,ppm,-3,ft
NERRS_pdbbpwq,2021-10-20 00:45:00-07:00,oxygen_concentration,8.9,mg/L,-5,ft
PMELCO2_whots,2021-09-22 08:17:00-07:00,water_temperature,78.872,°F,-3,ft
NERRS_sfbsmwq,2021-10-04 10:30:00-07:00,oxygen_saturation,28.5,%,-21,ft
PMELCO2_cce1,2016-03-08 04:17:00-08:00,water_temperature,58.496,°F,-3,ft
NERRS_pdbbywq,2021-09-08 01:15:00-07:00,salinity,29.7,PSU,-9,ft
PMELCO2_alawai,2011-09-08 17:17:00-07:00,water_temperature,80.06,°F,-3,ft
PMELCO2_whots,2016-05-13 08:17:00-07:00,salinity,34.84,PSU,-3,ft
NERRS_elkvmwq,2021-09-25 21:00:00-07:00,water_temperature,66.38,°F,1,ft
PMELCO2_cce2,2010-08-02 08:17:00-07:00,water_temperature,55.508,°F,-3,ft
PMELCO2_cce2,2015-06-16 05:17:00-07:00,co2,358.3,ppm,-3,ft
NERRS_pdbbywq,2021-09-18 14:45:00-07:00,oxygen_concentration,7.2,mg/L,-11,ft
PMELCO2_cce2,2013-09-14 20:17:00-07:00,salinity,33.55,PSU,-3,ft
PMELCO2_cce2,2010-06-17 11:17:00-07:00,water_temperature,56.084,°F,-3,ft
PMELCO2_alawai,2008-06-24 11:17:00-07:00,water_temperature,78.098,°F,-3,ft
NERRS_elkapwq,2021-09-26 21:45:00-07:00,water_temperature,68.54,°F,5,ft
NDBC_46041,2021-10-29 02:10:00-07:00,water_temperature,55.04,°F,-2,ft
NERRS_elkapwq,2021-09-19 20:30:00-07:00,salinity,35.4,PSU,5,ft
PMELCO2_whots,2015-08-15 08:17:00-07:00,salinity,35.44,PSU,-3,ft
PMELCO2_crimp,2013-06-25 23:17:00-07:00,water_temperature,78.098,°F,-3,ft
CARLSBD_Aquafarm1,2020-02-28 12:00:24-08:00,water_pressure,5.153,dbar,-15,ft
PMELCO2_kaneohe,2018-02-22 10:17:00-08:00,co2,385.4,ppm,-3,ft
KC_SEAQYSI,2021-10-09 10:15:00-07:00,pH,7.74,,-33,ft
PMELCO2_kilonalu,2012-10-24 20:17:00-07:00,co2,428.1,ppm,-3,ft
NERRS_sfbgcwq,2021-10-23 02:30:00-07:00,oxygen_saturation,22.7,%,-22,ft
PMELCO2_crimp,2009-04-05 05:16:00-07:00,co2,447.3,ppm,-3,ft
NERRS_soswiwq,2021-09-11 01:00:00-07:00,salinity,19.7,PSU,-3,ft
PMELCO2_cce2,2012-11-08 04:17:00-08:00,co2,385.0,ppm,-3,ft
PMELCO2_whots,2007-09-21 23:16:00-07:00,co2,390.2,ppm,-3,ft
PMELCO2_crimp,2018-02-05 07:17:00-08:00,co2,553.3,ppm,-3,ft
NERRS_tjroswq,2021-10-24 19:30:00-07:00,salinity,34.7,PSU,3,ft
PMELCO2_kilonalu,2015-04-15 08:17:00-07:00,co2,382.5,ppm,-3,ft
PMELCO2_alawai,2011-04-22 20:17:00-07:00,water_temperature,77.648,°F,-3,ft
PMELCO2_cce1,2017-09-05 00:17:00-07:00,water_temperature,64.04,°F,-3,ft
NERRS_pdbbywq,2021-10-17 17:30:00-07:00,oxygen_saturation,69.6,%,-12,ft
PMELCO2_kilonalu,2012-01-07 16:17:00-08:00,salinity,35.28,PSU,-3,ft
PMELCO2_whots,2019-01-27 01:17:00-08:00,salinity,34.98,PSU,-3,ft
PMELCO2_cce2,2015-05-20 23:17:00-07:00,water_temperature,54.968,°F,-3,ft
PMELCO2_kilonalu,2009-01-12 07:17:00-08:00,salinity,34.96,PSU,-3,ft
PMELCO2_cce1,2013-01-07 07:17:00-08:00,salinity,33.23,PSU,-3,ft
NERRS_elksmwq,2021-09-17 13:45:00-07:00,water_temperature,64.94,°F,4,ft
NERRS_sfbsmwq,2021-09-13 14:15:00-07:00,oxygen_saturation,62.2,%,-6,ft
PMELCO2_alawai,2011-06-10 05:17:00-07:00,salinity,34.53,PSU,-3,ft
CARLSBD_Aquafarm1,2020-02-08 06:00:24-08:00,pH,8.4447,,-15,ft
NERRS_pdbbywq,2021-10-06 02:15:00-07:00,pH,7.7,,-9,ft
NERRS_sfbccwq,2021-09-16 18:00:00-07:00,oxygen_concentration,7.6,mg/L,-5,ft
NERRS_sfbgcwq,2021-09-03 17:30:00-07:00,oxygen_saturation,54.8,%,-6,ft
PMELCO2_whots,2017-06-11 23:17:00-07:00,co2,421.4,ppm,-3,ft
PMELCO2_cce2,2020-04-23 20:17:00-07:00,salinity,33.62,PSU,-3,ft
PMELCO2_cce2,2021-01-12 19:17:00-08:00,pH,8.023,,-3,ft
PMELCO2_cce1,2013-01-14 04:17:00-08:00,salinity,33.45,PSU,-3,ft
PMELCO2_kaneohe,2014-08-15 23:17:00-07:00,pH,8.022,,-3,ft
PMELCO2_cce1,2013-12-01 19:17:00-08:00,water_temperature,59.036,°F,-3,ft
NERRS_sfbsmwq,2021-09-04 14:45:00-07:00,water_temperature,68.72,°F,-8,ft
PMELCO2_whots,2014-03-14 11:17:00-07:00,co2,382.1,ppm,-3,ft
PMELCO2_alawai,2013-08-14 20:17:00-07:00,water_temperature,80.816,°F,-3,ft
PMELCO2_crimp,2015-01-22 19:17:00-08:00,co2,471.4,ppm,-3,ft
PMELCO2_alawai,2014-03-31 20:17:00-07:00,salinity,34.97,PSU,-3,ft
NERRS_sfbsmwq,2021-09-17 08:15:00-07:00,oxygen_saturation,56.5,%,-4,ft
PMELCO2_cce2,2012-07-14 08:17:00-07:00,pH,8.04,,-3,ft
NERRS_sfbccwq,2021-09-16 17:45:00-07:00,pH,7.9,,-4,ft
PMELCO2_alawai,2020-10-28 05:17:00-07:00,co2,461.1,ppm,-3,ft
PMELCO2_whots,2017-08-06 11:17:00-07:00,co2,405.2,ppm,-3,ft
